address,amount
0x8b738e17e1c1283e50327a3c22b468b9663ace41,1099.999999999999998900
0x8c7d61df1437164a20e172e5896ab6b49c0a46d1,1099.999999999999998900
0x1d4ec041fa5f7c332b89600cd67b4daad1519ebe,1099.999999999999998900
0x3e2751da9b75a84c391b2e05a9e761241b42b2df,1099.999999999999998900
0xda8d5a7645609d0f3435601dd3277884fb0d178b,1099.999999999999998900
0xf4153e02207d431af444a29480213ebeb2425bb7,1099.999999999999998900
0x2bd21d3eea0326cd0f82cc784c055a3462bb25f3,1099.999999999999998900
0x36a0e8b207a2cb0c372e86e51557438bdd20ed5f,1099.999999999999998900
0xf9cfa660642d8a43f6f717cb2adec57c6f31b854,1099.999999999999998900
0x5b63e9ebb68939417e9b0f2735377a484268dfea,1099.999999999999998900
0xc85edd915bfb9c2abec9d2683d0e8a4b3f6b810c,1099.999999999999998900
0x7447397496b36962594438e006862c99b21b1689,1099.999999999999998900
0xca6c4e49356ef54b90e4a7be3b3462495c8b3ad9,1099.999999999999998900
0x011e2ecc6c5dece5e46191aa0c9068546f43babb,1099.999999999999998900
0x67358342e37850bd86c6212318ef7573a0073490,1099.999999999999998900
0xfdf96524f4399176f9852d30186bb2a5087ad9de,1099.999999999999998900
0xea4e019a3d1de0d5a2fd5cb0ded33e676dfdaf79,1099.999999999999998900
0xf7af931379cb4c425927cb4c25de36100c4054d8,1099.999999999999998900
0x413d53e9f17364754d1f84e06424f639fe602d8d,1099.999999999999998900
0x8eaf94713548bc5a0cb422829bbe57e7a3080f21,1099.999999999999998900
0x93095d6c3d0e2e8659749983cad2635e0aeac1d1,1099.999999999999998900
0x4831a67d55a53fd857aeb4c1460ca1a388eb0702,1099.999999999999998900
0x90b4f9d61fab00fada7131486c5903b3d6c3a591,1099.999999999999998900
0x41fe1b784bf8de2885df87323e4ff3c4a8be9867,1099.999999999999998900
0xedec67f069cd1e40610db177af023fedfc6b3556,1099.999999999999998900
0x9d86c0e3e7c6966f29a9e54b32480c793a5e4c76,1099.999999999999998900
0x38f975afb0245fdf2131aa00065ecefb7dee778e,1099.999999999999998900
0x76c1cd1c0fd755cac95d2780897214499d0cd2b0,1099.999999999999998900
0x3dfab1c2d62fa8f4cd0acdffff345e3c449137d5,1099.999999999999998900
0x66dce49bdf64eba4e1c0701f00add79f41e20177,1099.999999999999998900
0xc662747812327628780f26e0aa80149f4bf26ea3,1099.999999999999998900
0x0353a21ca37b89399b913aa0f80e214abc04e6cc,1099.999999999999998900
0x4baedf9cfc71a47f6478fde003beb61e40cb85f3,1099.999999999999998900
0x00e78d46768ea8f58fb22d1f3ed2c6b860c4146b,1099.999999999999998900
0x1657aae3e272501b911c93384520a4ea113b5e55,1099.999999999999998900
0xc7593ba9289ce6d088aaaa026691c270c4452814,1099.999999999999998900
0x0bb73362789c04c8fce6f85d66a3708791874741,1099.999999999999998900
0x2e9907f18028b534b4dae69b21b3157f5bd41d69,1099.999999999999998900
0x91077c8497cd6f5bf2d530ac2c32bdff1a8a6f19,1099.999999999999998900
0x9b90ee6c838bba40cb40cad84ec913f795eb5e50,1099.999999999999998900
0x94927feaad5a7d21db3ef40c1e4e56915191cb07,1099.999999999999998900
0x2ddde7555569a399e022f90ffb60dff2b7e8e7d0,1099.999999999999998900
0x3b95c9296fc8b138b835dfef416728dd80aa0a05,1099.999999999999998900
0x54026f9ce9aeee111f2627ae8eff2ffa968a124d,1099.999999999999998900
0x47cf7791a8eac636a5bd005edecf21fc0653d4c3,1099.999999999999998900
0x8f30ed3721afb2a3d55d2fe33e9dbd65909f3136,1099.999999999999998900
0x1f1a9eacf9cb534fc5d913aa5934ae29987ea806,1099.999999999999998900
0xbdad5c289257f78fe1cb264312e0ae78d9a733fe,1099.999999999999998900
0x09cac69bb1f21049a005fc2c9996be741432ef86,1099.999999999999998900
0x7c7aaf067a714673bb2c1491c4a78ff165a61e81,1099.999999999999998900
0x0efbef9a4f2294c039c394b78a396643b91c3f4a,1099.999999999999998900
0x3224dc240763f5337cb8f4336af7925d02558bc8,1099.999999999999998900
0x8415ea1d9efae1cdecd35a76f154775c690ea8bb,1099.999999999999998900
0x13598d297d4497ede184939d62f2930cb63e9ea7,1099.999999999999998900
0x00a3dc81b16a5c508c7bcca64f17b59a25420e7d,1099.999999999999998900
0xecb3951ece6f2e4de91fba0ba0dd73f79409011e,1099.999999999999998900
0xb49727410092c2d31b9fec642d618e61b97b61c3,1099.999999999999998900
0x91229867e2ac2b419cf5ce95fde6e47e36741c20,1099.999999999999998900
0x405f33d4f3aa05daccdf79d81d945988a1fd3757,1099.999999999999998900
0x776efc479eeed9cb4fbc5e743aeb943313457bb5,1099.999999999999998900
0xb35bc970c38416ec038979729bfd9ec92de9ca9b,1099.999999999999998900
0x7fc85f5765560a01e3a34bd3b4c00c4ee34320c1,1099.999999999999998900
0x3d852fdddb0a6221f61367ae8f2d885f91205e08,1099.999999999999998900
0x7df1df0bfcc65bf284e73810e5502ef9df6090e2,1099.999999999999998900
0xcce569b4827b151905eb993ffe633f28305aa4f6,1099.999999999999998900
0x403e2362f786e02a4cc8413a7015ccb485f1446f,1099.999999999999998900
0x655ef435d1568e3f33270b27c6465997886998e6,1099.999999999999998900
0xd043ef9947aee8877d25b0703016237b0b762259,1099.999999999999998900
0x8b0b39d4ca2986cdd50caf381d0ed3dae4f59556,1099.999999999999994445
0x3702b8f665ad99d407aa6dfe2f29e3080f25c130,1099.514899999999998405
0xed01f5472d656ca8f22761e238421207c62874b5,1099.140887899999999890
0xb0f322f9ebaebc769a7d85037ada996e69752580,1099.140887899999999890
0x1725b39d7869dfa53b5648a55c724656a1b626af,1099.075907644362939500
0xbc78c9ad0a7092b65d3510c248bbe5317ddd80eb,1099.000000000000000000
0x3a13a31f9124f0e867a59ca97a217e7bdd5b7f1b,1098.899999999999997030
0x2ef605082b80a704e1c5222e6dd747120842faa6,1098.424618697135674000
0xf078c669a53d9d0ff29c7b4c8be0f34a936edc34,1098.414899999999996535
0x7283346a97715f48993b08c9f0829d3a798a0ece,1098.297899599999995270
0xe376230b5633fcada2b255921284bca0507d6324,1098.250000000000000000
0x141fef8cd8397a390afe94846c8bd6f4ab981c48,1098.154950000000000000
0x9a31fdceca1431dc95aba8e53673945cec484c2d,1097.330009760105465831
0x077cf208116b68a9b4cd00af9d2e2581252f314b,1097.068775000000000000
0x14ec8cfd6592b14cc6c6adc2e84b65854ea28884,1095.900000000000000000
0x648378a82d41716cc3a13dfa757bf55cb0c58857,1094.190887899999995930
0xb7a1b732bfa39c127397a9b11c4d1dc7cfe0682e,1091.333175000000000000
0xffad27ee7ae66065d6d1700412f5e8caa77dd36e,1090.083960000000000000
0x9bc5145c14010fb2fabd848dc60cbb96b0e94550,1090.000000000000000000
0xf7fa572a94d5aa94b5a346be63fe307913de8c20,1090.000000000000000000
0x871bd3e18ee3dd6e0c68639be827cb2b01f2d025,1090.000000000000000000
0x6b3ed07f949bce5856be0b68f79fc36651001b93,1089.764935000000000000
0x3f74cbc87feeaae27ee5d759bd6826da2712bb49,1088.999999999999998020
0xe2ed8cd9c9fd63f93795cda5f398dfc957f22b5e,1088.999999999999998020
0xc780e8d0e15b02c825ae7be86359acca6cd523d3,1088.999999999999998020
0x450d22e11a3027d46ed64c0259060aeaef6cb769,1087.454000000000000000
0xe38299eea468f229167d320a9827a4043b11c58c,1086.000000000000000000
0x30d434ffadd115404c6e5fec68edc240e3e498cb,1085.890000000000000000
0x50ada45b9ac42848462e73bc33db507ac4b4e667,1085.000000000000000000
0x8a1ca855da54b2bd53d50efed049fba2866c1db3,1084.909119000000000000
0x2c8ff071669b7af49922df8b64df39d74004fe8f,1084.909119000000000000
0xc5cae07c41ef17f251c7f8b6c82d5f9188168088,1084.909119000000000000
0x03cd9d099f0c6e3ebb676679ebf6ebdf82c53bf0,1083.909119000000000000
0x9ab5dc15375ee413eff8f1b4dcc37c44074e65d3,1083.335711701013978981
0xa58e5229e61f13f7acc2250923e960b4478653dd,1082.989394959583103678
0x9e0cd20c194c3a985e20cff8cac11e473e1b1105,1082.807847000000000000
0xfa12717fd8454794b7190a922e4b855e2cd05c0f,1081.000000000000000000
0x33f4ea9497ae64defe04a668522c498a84e4ed67,1080.000000000000000000
0x2b891ad648c0265d1613baf229bf2d1ecd752c7b,1080.000000000000000000
0x3fef899446b3d281f4abfe61c99489059d4019d1,1080.000000000000000000
0x4ae85c3dce203e061c1be091e297c27f9eb96764,1080.000000000000000000
0x53a5dc3867be7716be1fbc242156efbeb0c4297c,1080.000000000000000000
0xe703ed18d75cfd8fe75b27e69d52be73f45b7475,1080.000000000000000000
0x003be24417cae948ce6a416c995637158c1cf509,1080.000000000000000000
0x8c48496ffcc5d1c11b00261038af9e4035f35f6e,1080.000000000000000000
0xda6564f76614011350e24c5374e4d2643d14ccf2,1080.000000000000000000
0x254f11c03ec0a5429bd163178c0353b9e7f9c320,1080.000000000000000000
0xe4870dd570cf34c605e29454e8a841f34532e3ca,1080.000000000000000000
0xb69a58fc2239cc66274bcc71e7dfd5df9abf4770,1080.000000000000000000
0xc594148ec1f97e8186eed076fa637627362624a5,1080.000000000000000000
0xb588e2b2fdafa80f07c47695d4ab5fcf8ca36872,1080.000000000000000000
0xdc588d1d7ba04ac254abcc08fd70d47f47478548,1080.000000000000000000
0xcd6120395d202cf72e05cb829fd2f6df79a774eb,1080.000000000000000000
0xd46b8882841dc9943f81506e5696c825f352c520,1080.000000000000000000
0xc1b51dbec651e327e057e5d0b0b6b21a42bd07f0,1080.000000000000000000
0xaf6468e4f9f6bb50f463e0c7265d10639c08ea28,1080.000000000000000000
0x87b34f8d77b2189231d9e04442f28ddd7982d72b,1080.000000000000000000
0xf18be7e161e109b5a24676b9717d6cc116120e0b,1080.000000000000000000
0x27a27cc39e96926f08c26de89ec59a2a4373f51c,1080.000000000000000000
0x4c9b9409f054ffe512bacd9fa0918736509e8211,1080.000000000000000000
0x009ecdc432ff1f3f04f6ce17282c0386f69ae2ca,1080.000000000000000000
0xbf974cd8579ea5539ebabfa012405d1fed3d049d,1080.000000000000000000
0xb7f5197f04755f2d48bf22f9210b19c2facee73f,1080.000000000000000000
0x6b83fe30d052110c25dee47ab0b684689323ba04,1080.000000000000000000
0xac8a88ab7e3b8aac5d28184e62746757943c017c,1080.000000000000000000
0xe21e986e7370fc0d4f894e3fb442e2118cfb37a9,1080.000000000000000000
0xda13de8a9a61f4f366aa1d374aebe88fd81328cc,1080.000000000000000000
0xfbdc298ee1ac52caaf94502e6d587c0d97b27b43,1080.000000000000000000
0xfe2a066eb65a1093bd969d8ccaece2c43e52349e,1080.000000000000000000
0x1bea0b0ba8a46745995e039bc081334eae822034,1080.000000000000000000
0x564e172235f99a35526ac0deb38c8e310baaeea3,1080.000000000000000000
0x7d00c91e09a0695b262c0845eb27d51492f61863,1080.000000000000000000
0x33a4c64f38634e598800aeb450f542513319a820,1080.000000000000000000
0xf64655119de3b395057fe0224e9d2313df78225e,1080.000000000000000000
0x8d033a616f04983cc5ae03b7a13485ce09b40a4c,1080.000000000000000000
0x0cb05b3f63f3b44ca82bf3eb995a208a9ef411e6,1080.000000000000000000
0xb96ee5102803d6ac8fd7329befa7d4b15a068408,1080.000000000000000000
0xf7ccff44326eec9c21a7611222e96b03db292ea7,1080.000000000000000000
0x1e52e3086e833f8838de028b6a1aedd070af0107,1080.000000000000000000
0x8690fa1432a3ddd952e29d682f13e1bb267d3307,1080.000000000000000000
0x288ecba1a63ea592ff709387e91a5106acd226da,1080.000000000000000000
0xd681dff1677a1f58be6588f23a38f93f19c26b9e,1080.000000000000000000
0xe629f5ed94561a2e8a2572b46eef3bfb4419162a,1080.000000000000000000
0x55e0b049e001d396c1d835fd6779a8b91c25b2c6,1080.000000000000000000
0x0fd000a64a353eb5b01a3fff0c59668f9c73a0c7,1080.000000000000000000
0xcc396ab4b638fd87995b892bf5b7c300ee3ff821,1080.000000000000000000
0x68396de4e3f99135be8b52ff6c29c27dd193e11f,1080.000000000000000000
0x5c24117b4078f9674968b3bf283bd3e12224ddd1,1080.000000000000000000
0xd4d24dfed66608d971262e895fdb426c98c589b0,1080.000000000000000000
0xc6c8036ea2d23f2e0814ff71cd1ebffeb33926e9,1080.000000000000000000
0xa08f1fe6e302c061ce7a18a36ea9d2dbbd3cb922,1080.000000000000000000
0x3d7dbdb42a6f7e2758f9fda78f6b508ab06003ea,1080.000000000000000000
0x41c2c1752007968f2eaec28ce8b8204a9367b10e,1080.000000000000000000
0x273792d8092d299dc0e008df8d3a6656ff1ae9ea,1080.000000000000000000
0x9f128bbb0bdb8ea368f9b1022d0a6b2496ce559b,1080.000000000000000000
0xc47b2ea8cc6c5b1c33b59809a47654a3a81a0f30,1080.000000000000000000
0x876d2ba38b280f09dd61084104c084ecd08d81c4,1080.000000000000000000
0xdbe905b6d2c951728e5e1c5af78e820437997ea4,1080.000000000000000000
0x00ae13308028cb9711468e1f5af596c0a21e7c7a,1080.000000000000000000
0x08d36f497134d64089aa207318a93a5298b1ee1a,1080.000000000000000000
0xc81f538823aa394999eabb73ee8839ad649dec68,1080.000000000000000000
0x0027e78425e4c7e905821630d7f0ec165972e178,1080.000000000000000000
0xdb41108a0f4b2a9e5f0c5070b5d12167886508f4,1080.000000000000000000
0x5d4975d5de5141d37d38299d2c97fab3b86e1cbb,1080.000000000000000000
0x353eadc93608ba114fd3071ebfd2d93b9f3ea0a8,1080.000000000000000000
0x459557039637384a63655613059ee79d7440d745,1080.000000000000000000
0xd629c91dafa1f25231206068d825b7c963b98c98,1080.000000000000000000
0x3ff44487ab99327c80f1a366064554407435fb14,1080.000000000000000000
0x77c79b8d9f55f3ff54784eb1885549256d8b5cab,1080.000000000000000000
0x187859d35c4d2aec3f9c1ad63ab5cf5de30aa01e,1080.000000000000000000
0x24cc81892ff4fbf7248ce71ad734e7a5fec8fc20,1080.000000000000000000
0x1c01a181f65c7d1549fba70156e9df5aa15c8219,1080.000000000000000000
0xc86c02535056c4cde1c149b0b836ba72aea2d60b,1080.000000000000000000
0xd702c1d8d237aa9208ff1db62fb89e7d137eb342,1080.000000000000000000
0x6bc02299261304cea7c4a61c2cbb15100b33b1f4,1080.000000000000000000
0x10aceff228451c3b9f63c569738b40c39f3be374,1080.000000000000000000
0x808b66539030b9cda6e13c9664883d38aa0d885d,1080.000000000000000000
0x4f658f715a136498d7e63878eda27fbd128376ba,1080.000000000000000000
0x78b345afe539809947ec43ad5871a2ea7f70aeae,1080.000000000000000000
0x771b869494798998913fc99a64dfaf17ae8ffa97,1080.000000000000000000
0xbc2d481253d136d21e71734f210a43b91ea54b81,1080.000000000000000000
0xb263200d7037dbe1f63b1be8a59d7d5debfd70ee,1080.000000000000000000
0x50efa6d0bd823d01607d9af0cc79d3c6a289115a,1080.000000000000000000
0x476a180685ef6de8f3ab9c75f7a74b0af3edcbd7,1080.000000000000000000
0x45413360118376b45658cc983340bac4f087b919,1080.000000000000000000
0x6afe315f7d714deb120db26b8da4ccc34dfb2a14,1080.000000000000000000
0x0b12340d9953992fc4cc8b3ce318ac75effadf73,1079.856418852683380450
0xf51b22cb60b1c358048b4ed991544f90ed8b439a,1079.659393999999997085
0x3c1bacbf49d77ddd79846932cfbff7d7f1c9de91,1079.401016700000000000
0x815fe75e208f46cb7b7f53b68bcae5c554dc7dbd,1079.100000000000000000
0xd28245a3718671eee6cd2df25b54094b5a85a252,1078.753737000000000000
0xb29cec0c7e0786efc84500cde736f71cb7fff433,1078.000000000000000000
0xe1304034a76f091d84924311efeaed82885eb00a,1078.000000000000000000
0xbbff606989ebe1778ed7c476c38b7f0be59078a2,1078.000000000000000000
0x328d845eab3c34f40a3fd7a64912116544eb916e,1078.000000000000000000
0xaedb4552408fcededa659a1d9a212fa4bf9748e9,1077.999999999999997140
0x40d778c3f5aa9e89a470937608f120b067c07977,1076.000000000000000000
0xef7f687574e9fce825c6ba4f613aa532d01a3049,1075.758969999999997305
0xe8dfcef7ca9844f8c61c3ec0a4960d2829819bf4,1075.000000000000000000
0x73ed7482a4369d931bca319c8da0454b383c720e,1072.279999999999999890
0x79d5eba853a452bfdd0b5fb332e3c123b6d7c5cb,1071.363233932060467452
0xddcd00365e53ed4d1bae181f61523cf3f3689594,1070.000000000000000000
0x99deb08bac28309bcc4ac7f65037a9d7eb63b62b,1070.000000000000000000
0x23aac2e148043fdcc5036247652aaa50d749d26c,1067.457082999999996260
0x380bb27db5040adef18eb2e8c05d602f90907a62,1060.000000000000000000
0x8d7529b82d7eb69b56bdfb98b8c6fb2f926feace,1057.516896639585650568
0x11ef54dfac78ced283e17ade968b82b7d2b8b47f,1057.221243300000000000
0x20ee9af0be42e829aa7106ba51705b256a898739,1056.807521949201280458
0xfb1791962e40eb16f69968b149df9d25da7f63bb,1050.172290000000000000
0x7f8a9f7e731d83269944acf705becdca51c05e77,1050.000000000000000000
0xf3962d2fc6e5869dc68f07d736b2fc20facf7c85,1050.000000000000000000
0xe5917bef04e2e95f9e70c3e1e0129092d80e5c5c,1046.919365242929827217
0x9244cb2bf2eab1276520119cd244e9c068780f51,1046.358175000000000000
0x0d9c3cb1ef7ec015e2a43a78cc3b1b3f633a70f8,1045.000000000000000000
0xb32e42952cbea92138b3fc4a97abfdec47268f06,1045.000000000000000000
0xd4dc7da53ea7f8140d0f71a995f17cb0121db38f,1044.999999999999998955
0x2209587e56fb3dfb6fed66fe92300fea02f535fb,1044.999999999999998955
0x8e1e3d87ddfe1b5ab0e5794409bda2f7af2ce15b,1042.695380934405956514
0x28cbcdc89b3731cea6dce819b0e8d714f0040ef3,1042.545805294899847803
0xaf7e30f26b4519a1d83ec6c4591c5118aa0101ac,1040.517128725772953834
0x80d6c058e7ff4eefaf1c81d13997dfa1de366851,1040.000000000000000000
0x99488c88425b2a12b69a0d780fdf1aefc3abeb5a,1040.000000000000000000
0x9adaa55c89583899716c6b2f53de5c29cb8af0c5,1039.388350000000000000
0xd176edc6abfe44ea7302341c7f48f725714b8b51,1035.000000000000000000
0xb8e4b3d393e23c09cfd483cb3eaa79e17fbc8fe8,1032.000000000000000000
0xb116eeab7580291a076b7ca40f492526bfc2c071,1031.934000000000000000
0x2deacc944f3f6e588dcf7c883a042f9503bfc451,1030.132463799999997305
0xd99a05c3fe64911924e7f8ff57da7cb6a7f7afb2,1030.000000000000027000
0x197fbfa30d3dfc35f415c1e32790bd9ef0f75353,1028.100000000000000000
0xa870a89ffa6db949ced4691d0ecd60b8414c5b5c,1022.204000000000000000
0xdda28412849aedd54061b0795b99143e0eb5da68,1020.000000000000000000
0x83d1f9bcbea0cc6287b20d794482f38e9541dd90,1016.685261378999547089
0x8189a33ab1141c392ad73d1ffec61687c0a572c0,1014.672547000000000000
0xb60a19716ae520fd70b05d5cb83e5c21bce463bb,1013.510425000000000000
0xa68bd881bea4c297eb103417ec5f8a896b3eb733,1011.100000000000000000
0x4fffad5b8227c52b57b0c771539188c75046df5e,1010.000000000000009000
0x0709f3acad206a7953843fe79f5cab7a8c8f134e,1010.000000000000000000
0x4ed8ccfd20fe1c8691a302cc1dfa582e242fe543,1010.000000000000000000
0x6fbb31b0a7a3a8314d27fe2cc27ed297623f25df,1010.000000000000000000
0xc20bffc4ea2191412047a59b4106d5fa1732531e,1010.000000000000000000
0xa65207425aeffd43876d1d0b47e1cedf9c663ff8,1009.603717000000000000
0x383668d2f55ed70870a737ee874504ab26f10b49,1009.500000000000000000
0x2b02848fc181cd303a377091c8a17f8a9c95a32e,1008.000000000000000000
0xbadbcbc11f1369df4c492af9c92ce143ec9494b9,1008.000000000000000000
0x559dc75963787848e65233b804ac329c04c45eed,1007.784210000000000000
0xd866b888e6406bfd21bf1e401bf96b89248bd276,1007.605916000000000000
0x445e6223fc4598a821c74bba4d621e590eb6e478,1007.411494348623459224
0x2d2c312563a026261f806701406c399beba64ffd,1006.698556999999911000
0xc1eb1f4e588b184b2dbb5d78a0d73a9ea7fe23a9,1006.109000000000000000
0x652ba245e0eaac5cbee4c81479a33b6a62c2d266,1006.073910000000000000
0xa35a216ea92218571aecb1540840ccba81c1c5d8,1005.924671109903709688
0xdccd18e16258c30a10a4ed143a0c6a36b0b0920b,1001.000000000000000000
0x6444be9c1da8f5583373132b8ceeab2605748847,1001.000000000000000000
0x7c0dfc17c447265dbd22ee23c2e333ea49256a3f,1000.999999999999999890
0x3fa821e3cfb7af05afd94fe13cde71f28d0f310c,1000.000000000000002000
0x0e2d60ebfbeff54c93ac35e288d82644215687d1,1000.000000000000000000
0x6c7f6c4b51432f0ab3a69375b85c57bfd8bb351d,1000.000000000000000000
0x58cf2bb33c93def89207f521986542f73616ab58,1000.000000000000000000
0x315cf5266d32559b365c44d5ddbdccc21804bb44,1000.000000000000000000
0x86876af950b14119c52ba8bcdff622eef145a7d7,1000.000000000000000000
0x7b0e935f04a2f195d5528a79c5781c4ade1d7311,1000.000000000000000000
0x7083d06aa0d6f04e9948c5635273f9790ae87011,1000.000000000000000000
0x163b3e07c9aae184164f203faace5bf7ed06dcc2,1000.000000000000000000
0xcc2587145a4da1ce8737ad94908b08ccc9795d4c,1000.000000000000000000
0xefc7ce4ea2f060e07d3398cb31cd05e060c541d1,1000.000000000000000000
0xe59ec82a69073f960e6b30f084e33278b920a2d5,1000.000000000000000000
0x62957b42fd407c8bf653179596d71905f44a42e4,1000.000000000000000000
0x47d04db8bef20a3112abae0b2b6ad1ef6f7eb702,1000.000000000000000000
0x8cd3e2ed2cd5becb350dabff09367516629de297,1000.000000000000000000
0x201ff7e402bd826927016d7a992a8329121b679f,1000.000000000000000000
0x0084abcfabe859183684237c203930403b36a0db,1000.000000000000000000
0xffbbe01b91e84d4005c084716925829fbe0bf4b2,1000.000000000000000000
0xdf8715d7affc13e83099b8b55befcede62e43729,1000.000000000000000000
0x34160838990851954647fe51ea21780a4bb49a5a,1000.000000000000000000
0xc403e5faa15795cfc0ed39b145ff62710204c964,1000.000000000000000000
0xc71610737aba70f65feb6e9c53a9a3afdfdf2469,1000.000000000000000000
0x79a09daa1181dd13dad8cddeced6803a6cfbba38,1000.000000000000000000
0x5936de1ba3a4db2f0b31d890d5ea6de32a7824a0,1000.000000000000000000
0xcefaae22bc2cc67cc15016e632b373c44780155a,1000.000000000000000000
0x53c0aa271d2301cd0a69cb136b191e78b1376a98,1000.000000000000000000
0x96f617600ec08d670d77521e7605053a342a458f,1000.000000000000000000
0xd7d9ca6b97a321ef0ee6e70a033cb3ea88580e13,1000.000000000000000000
0xe51ca2c131db8a14a11cdb754787a68ed7d0d4d9,1000.000000000000000000
0x5b3c6e2bc4c28cdd2df26780f32d19d1b7651db8,1000.000000000000000000
0xa9a113b32e09aec2072b24d51179c3b09b82f773,1000.000000000000000000
0xc37d2ff1e7a8be3bc64470adbc3a90c1c0106fdd,1000.000000000000000000
0x220496d2efca42f76438f9781b1ff415deb0c3e1,1000.000000000000000000
0x87682d6521eabb847e2cbc6b9606344291c246c9,1000.000000000000000000
0x0006e90999a887d63760836819e5166301cbd668,1000.000000000000000000
0x545ac012e25acfd35c5321c237b90eb0ec3e3e84,1000.000000000000000000
0x87a8bf0b2889e47eb19f1101fb188f528ca3e049,1000.000000000000000000
0x9110c69ef6358109f83c342af631223048fe3917,1000.000000000000000000
0xb120661faab554a9de384e02dc7c7526004ec907,1000.000000000000000000
0xc648887937a140c4489085c6330ef86069561633,1000.000000000000000000
0x7d199ba87d0329c6184c43488bfbdfde53893427,1000.000000000000000000
0xe6d83edf371d952c80df8094938cc2f771f44777,1000.000000000000000000
0xaa053f1fac80525d30e6e9354d4f19f63161fa65,1000.000000000000000000
0x2a91760210c68dc23f52cfc8944a90d5608ae662,1000.000000000000000000
0x1b79eb22895db9106103d98440d575b1e1dd5755,1000.000000000000000000
0xdf4eff58a7fa320a55cf99ded997ffef0edbb2b5,1000.000000000000000000
0x36022179b64fe64bade4a3721c4c796895354675,1000.000000000000000000
0x7c8da13d4c2e9ec2b665731d2bf2e2d0cdc09cc5,1000.000000000000000000
0xc78872969b21c02cfce6f8bc6496643f18f2b9c7,1000.000000000000000000
0x63a40384472a8ac2733a23f4b17014ea74b3be95,1000.000000000000000000
0x79e0a55e8bc6629ee5ff45ff2b5c35c918b06782,1000.000000000000000000
0x7fa8aa687e41cd9a4df5d722e40066ae89332af9,1000.000000000000000000
0x52377114f0c5f56ccebeba16cccfc3bad4c2c9c1,1000.000000000000000000
0x73fa94cd325f2e6449acef3bc664d4db136d81ef,1000.000000000000000000
0x68db8f5113039a9b9a3a3436ffdd5ad891b5d947,1000.000000000000000000
0x1e652ddd20bc48d3ae24fa1a6d518358cb099a89,1000.000000000000000000
0x1a8b3f013f6c77c369f930e1487c5b896340aeda,1000.000000000000000000
0x2f15b3c2d032946c43d84fd952f335a9a0850dac,1000.000000000000000000
0xc896e70a1089578dc3889d0d9260d99fbb819b60,1000.000000000000000000
0x79d02a8d6c4cbfb58d32c01425f5331e6c0f442e,1000.000000000000000000
0xb20b96bfba9b58af883d6a7ad29840881d1e251e,1000.000000000000000000
0x369eae455ee5548e1a01e812a0df25c440d5f9f9,1000.000000000000000000
0x34ee2128b0d2fe75c1ac13b220d36d186c26ffbb,1000.000000000000000000
0xb99c0e570c97d20ee43af875aaef2cb44f2bae24,1000.000000000000000000
0x8fa162aedd3a476cba0566d00f250d1960d1a218,1000.000000000000000000
0x77d2967ab7e254fef79629db01a6e7f61bcf4cd5,1000.000000000000000000
0x8cf344402375511ead8e1a5b2cfe75a048f6e1e4,1000.000000000000000000
0x201a9b5a0d18361ed909e21eea46c51b24d8416f,1000.000000000000000000
0x182b02903be482dd60d5ef095eef2249a7c34d0d,1000.000000000000000000
0x3a9dc6ace912fb2b8cb8c0051592594d612cf456,1000.000000000000000000
0x7775bc326e21c0e9c07c9ab783556288b1962186,1000.000000000000000000
0xafaac6f287282972f608767179dde8ad727c721a,1000.000000000000000000
0x91051b164c835c168fde885bd675cde5e3305fad,1000.000000000000000000
0xedbea7f20fa158bcdc7946fc34922b9ed0fa8589,1000.000000000000000000
0x48f920839b7dbbfc580c8e69cf45c725c036ea24,1000.000000000000000000
0x33c89cacbe27211c9c165c74ab94602668da1c2f,1000.000000000000000000
0x2ae85c8d52c1be35cd4bf97cb23bb2dae493f343,1000.000000000000000000
0x14f843567945a58704857e0ea07492a07d4c1411,1000.000000000000000000
0x0f821a16ae766b227251def79ccbb044b1337088,1000.000000000000000000
0xe9ef7ab27766695b4dd062ad4206b63c7c7a349b,1000.000000000000000000
0x17af33b272bbc30634f3628036c1eba0ec8b51da,1000.000000000000000000
0xdd573b3295a61ce60a504960a84726f86ed19a48,1000.000000000000000000
0x179edb357160c108f27ead60a3a888ee3366da1a,1000.000000000000000000
0xeb925c2047d25e06a595d22d4c23346e81a775a0,1000.000000000000000000
0x0d574c520058e4e04645cff462e7455cc3723c7f,1000.000000000000000000
0xc3b9446243a28eb397a263ffe53cb1833df7b40e,1000.000000000000000000
0x312fa306d061343671c34340c85636c313183426,1000.000000000000000000
0x6ad49a318c1942759689c3ad69fba71cdb153eca,1000.000000000000000000
0xfb22320bd89c9dfde3901f5cbf3bc528735f7fdb,1000.000000000000000000
0x1741f12d9cdbca400c2b25ef394f9646d557612b,1000.000000000000000000
0xdb1458ded353c05d94f721a6dcb3f16361bc3ca7,1000.000000000000000000
0x74b8962359e02403903fd66f5d61b10d219950db,1000.000000000000000000
0x9b2b840f7439224d890e9154cfc3980761bbef94,1000.000000000000000000
0x9fc5030977ae9cf02d11d276c15ec6ced4d1e890,1000.000000000000000000
0xd4371053a52759466d5cc23faa0cbbe936dc5540,1000.000000000000000000
0xd83865833c9e6b3bf137dacec0bb7301752a5c5c,1000.000000000000000000
0xe3919b562d4872e4174c54b7432876e14f0c7f04,1000.000000000000000000
